"Query","Entrez","Symbol","KO","Name","Comment"
"ALDH3A1","218","ALDH3A1","","aldehyde dehydrogenase 3 family, member A1","2"
"ALDH3A1","218","ALDH3A1","","aldehyde dehydrogenase 3 family, member A1","2"
"ALDH3A1","218","ALDH3A1","","aldehyde dehydrogenase 3 family, member A1","2"
"ALDH3A1","218","ALDH3A1","","aldehyde dehydrogenase 3 family, member A1","2"
"ALDH3A1","218","ALDH3A1","","aldehyde dehydrogenase 3 family, member A1","2"
"ALDH3A1","218","ALDH3A1","","aldehyde dehydrogenase 3 family, member A1","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3A2","224","ALDH3A2","","aldehyde dehydrogenase 3 family, member A2","2"
"ALDH3B1","221","ALDH3B1","","aldehyde dehydrogenase 3 family, member B1","2"
"ALDH3B1","221","ALDH3B1","","aldehyde dehydrogenase 3 family, member B1","2"
"ALDH3B1","221","ALDH3B1","","aldehyde dehydrogenase 3 family, member B1","2"
"ALDH3B1","221","ALDH3B1","","aldehyde dehydrogenase 3 family, member B1","2"
"ALDH3B1","221","ALDH3B1","","aldehyde dehydrogenase 3 family, member B1","2"
"ALDH3B1","221","ALDH3B1","","aldehyde dehydrogenase 3 family, member B1","2"
"ALDH3B1","221","ALDH3B1","","aldehyde dehydrogenase 3 family, member B1","2"
"ALDH3B2","222","ALDH3B2","","aldehyde dehydrogenase 3 family, member B2","2"
"ALDH3B2","222","ALDH3B2","","aldehyde dehydrogenase 3 family, member B2","2"
"ALDH3B2","222","ALDH3B2","","aldehyde dehydrogenase 3 family, member B2","2"
"ALDH3B2","222","ALDH3B2","","aldehyde dehydrogenase 3 family, member B2","2"
"ALDH3B2","222","ALDH3B2","","aldehyde dehydrogenase 3 family, member B2","2"
"ALDH3B2","222","ALDH3B2","","aldehyde dehydrogenase 3 family, member B2","2"
"ALDH3B2","222","ALDH3B2","","aldehyde dehydrogenase 3 family, member B2","2"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH7A1","501","ALDH7A1","K14085","aldehyde dehydrogenase 7 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDH9A1","223","ALDH9A1","K00149","aldehyde dehydrogenase 9 family, member A1","1"
"ALDOA","226","ALDOA","","aldolase A, fructose-bisphosphate","2"
"ALDOA","226","ALDOA","","aldolase A, fructose-bisphosphate","2"
"ALDOB","229","ALDOB","","aldolase B, fructose-bisphosphate","2"
"ALDOB","229","ALDOB","","aldolase B, fructose-bisphosphate","2"
"ALDOC","230","ALDOC","","aldolase C, fructose-bisphosphate","2"
"ALDOC","230","ALDOC","","aldolase C, fructose-bisphosphate","2"
"ALG13","79868","ALG13","K07432","asparagine-linked glycosylation 13 homolog (S. cerevisiae)","1"
"ALKBH1","8846","ALKBH1","","alkB, alkylation repair homolog 1 (E. coli)","2"
"ALKBH1","8846","ALKBH1","","alkB, alkylation repair homolog 1 (E. coli)","2"
"ALOX12","239","ALOX12","K00458","arachidonate 12-lipoxygenase","1"
"ALOX15","246","ALOX15","K00460","arachidonate 15-lipoxygenase","1"
"ALOX15B","247","ALOX15B","K08022","arachidonate 15-lipoxygenase, type B","1"
"ALOX5","240","ALOX5","K00461","arachidonate 5-lipoxygenase","1"
"ALPG","NA","NA","","NA","0"
"ALPI","248","ALPI","","alkaline phosphatase, intestinal","2"
"ALPL","249","ALPL","","alkaline phosphatase, liver/bone/kidney","2"
"ALPP","250","ALPP","","alkaline phosphatase, placental","2"
"AMACR","23600","AMACR","","alpha-methylacyl-CoA racemase","2"
"AMACR","23600","AMACR","","alpha-methylacyl-CoA racemase","2"
"AMACR","23600","AMACR","","alpha-methylacyl-CoA racemase","2"
"AMACR","23600","AMACR","","alpha-methylacyl-CoA racemase","2"
"AMY1A","276","AMY1A","","amylase, alpha 1A (salivary)","2"
"AMY1A","276","AMY1A","","amylase, alpha 1A (salivary)","2"
"AMY1A","276","AMY1A","","amylase, alpha 1A (salivary)","2"
"AMY1A","276","AMY1A","","amylase, alpha 1A (salivary)","2"
"AMY1B","277","AMY1B","","amylase, alpha 1B (salivary)","2"
"AMY1B","277","AMY1B","","amylase, alpha 1B (salivary)","2"
"AMY1B","277","AMY1B","","amylase, alpha 1B (salivary)","2"
"AMY1B","277","AMY1B","","amylase, alpha 1B (salivary)","2"
"AMY1C","278","AMY1C","","amylase, alpha 1C (salivary)","2"
"AMY1C","278","AMY1C","","amylase, alpha 1C (salivary)","2"
"AMY1C","278","AMY1C","","amylase, alpha 1C (salivary)","2"
"AMY1C","278","AMY1C","","amylase, alpha 1C (salivary)","2"
"AMY2A","279","AMY2A","","amylase, alpha 2A (pancreatic)","2"
"AMY2A","279","AMY2A","","amylase, alpha 2A (pancreatic)","2"
"AMY2A","279","AMY2A","","amylase, alpha 2A (pancreatic)","2"
"AMY2A","279","AMY2A","","amylase, alpha 2A (pancreatic)","2"
"AMY2B","280","AMY2B","","amylase, alpha 2B (pancreatic)","2"
"AMY2B","280","AMY2B","","amylase, alpha 2B (pancreatic)","2"
"AMY2B","280","AMY2B","","amylase, alpha 2B (pancreatic)","2"
"AMY2B","280","AMY2B","","amylase, alpha 2B (pancreatic)","2"
"ANOS1","NA","NA","","NA","0"
"ANOS1","NA","NA","","NA","0"
"ANOS1","NA","NA","","NA","0"
"ANOS1","NA","NA","","NA","0"
"ANPEP","290","ANPEP","K11140","alanyl (membrane) aminopeptidase","1"
"AOC1","NA","NA","","NA","0"
"AOC1","NA","NA","","NA","0"
"AOC1","NA","NA","","NA","0"
"AOC1","NA","NA","","NA","0"
"AOC1","NA","NA","","NA","0"
"AOC1","NA","NA","","NA","0"
"AOC1","NA","NA","","NA","0"
"AOC1","NA","NA","","NA","0"
"AOC1","NA","NA","","NA","0"
"AOC1","NA","NA","","NA","0"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC2","314","AOC2","","amine oxidase, copper containing 2 (retina-specific)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOC3","8639","AOC3","","amine oxidase, copper containing 3 (vascular adhesion protein 1)","2"
"AOX1","316","AOX1","","aldehyde oxidase 1","2"
"APEX1","328","APEX1","K10771","APEX nuclease (multifunctional DNA repair enzyme) 1","1"
"APEX1","328","APEX1","K10771","APEX nuclease (multifunctional DNA repair enzyme) 1","1"
"APEX2","27301","APEX2","K10772","APEX nuclease (apurinic/apyrimidinic endonuclease) 2","1"
"APEX2","27301","APEX2","K10772","APEX nuclease (apurinic/apyrimidinic endonuclease) 2","1"
"APLF","200558","APLF","","aprataxin and PNKP like factor","2"
"APLF","200558","APLF","","aprataxin and PNKP like factor","2"
"AQP1","358","AQP1","K09864","aquaporin 1 (Colton blood group)","1"
"AQP1","358","AQP1","K09864","aquaporin 1 (Colton blood group)","1"
"AQP1","358","AQP1","K09864","aquaporin 1 (Colton blood group)","1"
"AQP1","358","AQP1","K09864","aquaporin 1 (Colton blood group)","1"
"AQP1","358","AQP1","K09864","aquaporin 1 (Colton blood group)","1"
"AQP1","358","AQP1","K09864","aquaporin 1 (Colton blood group)","1"
"AQP1","358","AQP1","K09864","aquaporin 1 (Colton blood group)","1"
"AQP1","358","AQP1","K09864","aquaporin 1 (Colton blood group)","1"
"AQP1","358","AQP1","K09864","aquaporin 1 (Colton blood group)","1"
"AQP1","358","AQP1","K09864","aquaporin 1 (Colton blood group)","1"
"ARG1","383","ARG1","","arginase, liver","2"
"ARG2","384","ARG2","","arginase, type II","2"
"ARSA","410","ARSA","K01134","arylsulfatase A","1"
"ARSA","410","ARSA","K01134","arylsulfatase A","1"
"ASL","435","ASL","","argininosuccinate lyase","2"
"ASNS","440","ASNS","","asparagine synthetase (glutamine-hydrolyzing)","2"
"ASNS","440","ASNS","","asparagine synthetase (glutamine-hydrolyzing)","2"
"ASNS","440","ASNS","","asparagine synthetase (glutamine-hydrolyzing)","2"
"ASPA","443","ASPA","","aspartoacylase","2"
"ASPA","443","ASPA","","aspartoacylase","2"
"ASPG","374569","ASPG","","asparaginase homolog (S. cerevisiae)","2"
"ASPG","374569","ASPG","","asparaginase homolog (S. cerevisiae)","2"
"ASRGL1","80150","ASRGL1","","asparaginase like 1","2"
"ASRGL1","80150","ASRGL1","","asparaginase like 1","2"
"ATAD1","84896","ATAD1","","ATPase family, AAA domain containing 1","2"
"ATAD2","29028","ATAD2","","ATPase family, AAA domain containing 2","2"
"ATIC","471","ATIC","","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","2"
"ATP1B1","481","ATP1B1","","ATPase, Na+/K+ transporting, beta 1 polypeptide","2"
"ATRX","546","ATRX","","alpha thalassemia/mental retardation syndrome X-linked","2"
"ATXN3","4287","ATXN3","","ataxin 3","2"
"AUH","549","AUH","K05607","AU RNA binding protein/enoyl-CoA hydratase","1"
"AUH","549","AUH","K05607","AU RNA binding protein/enoyl-CoA hydratase","1"
"AUH","549","AUH","K05607","AU RNA binding protein/enoyl-CoA hydratase","1"
"AUH","549","AUH","K05607","AU RNA binding protein/enoyl-CoA hydratase","1"
"AUH","549","AUH","K05607","AU RNA binding protein/enoyl-CoA hydratase","1"
"AUH","549","AUH","K05607","AU RNA binding protein/enoyl-CoA hydratase","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT1","2683","B4GALT1","K07966","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT2","8704","B4GALT2","K07967","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2","1"
"B4GALT3","8703","B4GALT3","K07968","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3","1"
"B4GALT3","8703","B4GALT3","K07968","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3","1"
"B4GALT3","8703","B4GALT3","K07968","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3","1"
"B4GALT3","8703","B4GALT3","K07968","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3","1"
"B4GALT3","8703","B4GALT3","K07968","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3","1"
"B4GALT3","8703","B4GALT3","K07968","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3","1"
"B4GALT3","8703","B4GALT3","K07968","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3","1"
"B4GALT3","8703","B4GALT3","K07968","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3","1"
"B4GALT3","8703","B4GALT3","K07968","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3","1"
"B4GALT3","8703","B4GALT3","K07968","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3","1"
